l4_id,global_source_id,input_text_hash,top1_l3_id,top1_semantic_score,top1_composite_score,semantic_margin,composite_margin,anchor_top1_votes,eligible_l3_ids,gap_sentinels,decision,abstention_reason
RAI4-0562,RISK-REF-0140,c9454aebd6a82890aa01c2efeba5a510c2e789791247c5956cc05277e9aebeef,RAI3-A-SYS-05,0.619524,0.464643,0.022972,0.017229,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0563,RISK-REF-0141,dd522741dc32ddab35b88d815da3d64dcb106fcdc1924dc04db638c15d0b26de,RAI3-A-SYS-06,0.595543,0.446657,0.001403,0.001052,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0564,RISK-REF-0142,d68290e0f453e7682cef03d30f9bcaa05113982510f0fecd3260257ac21c9982,RAI3-A-SYS-02,0.587084,0.440313,0.005359,0.004019,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0565,RISK-REF-0143,c45bcde6ed498435ef2da02cb3aacdba3c22d13c969697291daf76cff1199196,RAI3-G-SYS-08,0.599438,0.449578,0.01526,0.011445,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0566,RISK-REF-0144,e045856d8538438fbfa6ce94b280ba02be4f54f26630b01afa920b179d3aa49c,RAI3-A-SYS-02,0.585356,0.439017,0.00039,0.000293,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0567,RISK-REF-0145,ea975687eaf67a6bdb0bfd901b151c9baf0ec46a48ef464aa5742e5be08c83e1,RAI3-A-SYS-04,0.672201,0.504151,0.052175,0.039131,3,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0568,RISK-REF-0146,801aafb0da2a874e457fa12f2b6dd171997e20a64d014d2290ab70dbb46dedae,RAI3-G-INT-08,0.585011,0.438758,0.007211,0.005408,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0569,RISK-REF-0147,f5575827d3e14e6d41e32e9ccb564ee3fbbe6ed33549731b718acfcdcdde6492,RAI3-G-INT-08,0.599858,0.449894,0.010763,0.008072,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0570,RISK-REF-0148,5760b351541e7ba476cd939f14fba86325f6a50bd416b73e4254b3bf1ee60697,RAI3-G-INT-08,0.597705,0.448279,0.02033,0.015248,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0571,RISK-REF-0149,d5e97f938303809e239f13908fb957d38cf552d2f947c92d1861f32cbc08c898,RAI3-G-INT-10,0.626802,0.470101,0.075773,0.05683,3,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0572,RISK-REF-0150,3dba9664c08ffbb37b89fd0bc35395fba56c2fbfa4e0651168037e6b85d1860e,RAI3-G-SYS-08,0.630203,0.472653,0.033495,0.025121,3,[],"[""ROBUSTNESS_ALIGNMENT_CONTROL""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-0573,RISK-REF-0151,999e2c51cd8b8d4cb351919286464b0a7378a751a50b1978e878e892ad0dd4b8,RAI3-G-INT-10,0.631952,0.473964,0.004233,0.003175,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0574,RISK-REF-0152,1f8744842701f44e8a4b5508081e5d361d917e8e5804a27863f48653409eef3c,RAI3-A-SYS-03,0.596817,0.447613,0.002152,0.001614,0,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0575,RISK-REF-0153,e545c94f36fe86280c9a8e8b18529312eb2e71cbb0991c0c44da8b8509c75609,RAI3-A-SYS-04,0.606451,0.454839,0.009628,0.007221,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0576,RISK-REF-0154,1f4f867200a4a4f320b5db0d6ae3655e6586629dfeba066b605c8231bf2bccab,RAI3-G-SYS-08,0.604866,0.45365,0.05666,0.042495,3,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0577,RISK-REF-0155,c1ab92a476ece7d82103c5caff23cd4a86fb3b4fd9ad6421e94b4ef77df104bd,RAI3-A-SYS-03,0.680263,0.670197,0.05779,0.203343,3,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0578,RISK-REF-0156,0857b5926f30f855b7028554bdeb8c3a19cfa549797d040daab9f67be3480de4,RAI3-A-SYS-04,0.582164,0.436623,0.016111,0.012084,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0579,RISK-REF-0157,21aced13afca1a3e0eb16cf79af007f126af4c4306e2292727fe0ea0e8085ac0,RAI3-A-SYS-04,0.690354,0.677766,0.086141,0.044606,3,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0580,RISK-REF-0158,6eb50532b552756f3e4163d8dc3dfa0416298e593a5ce030eecc899544efb673,RAI3-G-INT-08,0.524192,0.393144,0.010773,0.008079,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0581,RISK-REF-0159,25d11bf66084c726c66eb8344a0470b3a5ce11ec127ecd0970e1da3d14b75f0a,RAI3-A-SYS-01,0.604719,0.453539,0.017501,0.013125,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0582,RISK-REF-0160,ae0261a175add2ce046c38905737c74bb25bd0b08ea37d492a3e1cdc0e64f771,RAI3-G-INT-10,0.58184,0.43638,0.012569,0.009427,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0583,RISK-REF-0161,cef1ffee27aa30c810f04990bed5457132c585f792c2e6806112e3a854975166,RAI3-A-SYS-06,0.618015,0.463511,0.003848,0.002886,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0584,RISK-REF-0162,39807eaa5e579a1c66253d1ba38cd5ae946ea146b1e4e910bdcadc42ca39479b,RAI3-A-SYS-04,0.567756,0.425817,0.024374,0.018281,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0585,RISK-REF-0163,1729da1b1aa437ae98a6403070708c9880a1d1588d0f265335a45be217b2be79,RAI3-A-SYS-03,0.532547,0.559411,0.009662,0.134796,0,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0586,RISK-REF-0164,1082562cd76007613bc82d1467ffa594ef378de35c28cc38a6fdcad5ea7e70dd,RAI3-G-INT-08,0.614854,0.46114,0.013248,0.009936,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0587,RISK-REF-0165,23296225a4ec406a8243bb0862335c24e72abd92e0f58d042ae2b427b783e578,RAI3-A-SYS-04,0.602793,0.452095,0.009702,0.007276,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0588,RISK-REF-0166,ce8809ca5bf934bfd5edfc5375f6ba730ec0c31acf2f318bc3777095ed1dff7f,RAI3-G-INT-08,0.561752,0.421314,0.005574,0.004181,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0589,RISK-REF-0167,19a53ed0fc73add6828c7a9cb1660cf24ffe0ed3a9a3261f72e5d52ca82edd1c,RAI3-A-SYS-05,0.660202,0.495152,0.053357,0.040018,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0590,RISK-REF-0168,960911b612c89b43a935f424d23854b3b0d0753ec0c981ba19328721111c13d3,RAI3-G-SYS-07,0.61411,0.460583,0.006334,0.00475,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0591,RISK-REF-0169,768165012b22479c7db452ced4a115f7ec2e99b5172d88a32fdab509d3c2604f,RAI3-G-SYS-08,0.598458,0.448844,0.002636,0.001977,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0592,RISK-REF-0170,2adbd962374fd9b4538cff51a94be8650ee8dd756a8ef71e65f534be152ed02e,RAI3-A-SYS-05,0.635179,0.476384,0.006396,0.004797,1,[],"[""GOVERNANCE_AUDIT_REGULATION""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-0593,RISK-REF-0171,29de3cf7bc53f3f7931620343616612937993bcfe22445dd4cda6ed65ee84688,RAI3-G-SYS-03,0.547853,0.620889,0.014661,0.050528,0,"[""RAI3-G-SYS-03""]",[],needs_taxonomy_decision,RULE_SEMANTIC_DISAGREEMENT
RAI4-0594,RISK-REF-0172,2a0b0e30a97ebe2c1ae8fb8d8af9b8bdb4b3f7e9b0ce6512b5892bacf7b068be,RAI3-G-SYS-03,0.653254,0.489941,0.069224,0.051918,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0595,RISK-REF-0173,41a0e6b5249dfeae2679b8813a957ae6fa1302c892323f8a4d44a4d18a558f7b,RAI3-G-SYS-09,0.597811,0.448359,0.014143,0.010608,3,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0596,RISK-REF-0174,d7ad5a9621bf72938313574b07c7dc277f61dcbcd2f0cc261f378fb0a743c241,RAI3-A-SYS-02,0.550736,0.413052,0.005737,0.004303,1,[],"[""TRANSPARENCY_EXPLAINABILITY""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-0597,RISK-REF-0175,585a165f8bd66971b84f0bd0de4e55a02ffad9c9f0cb89cfb8a0ac0379a421a7,RAI3-G-INT-10,0.606196,0.454647,0.014613,0.01096,1,[],"[""TRANSPARENCY_EXPLAINABILITY"", ""PHYSICAL_OUTSIDE_LOCK""]",needs_taxonomy_decision,PHYSICAL_OUTSIDE_LOCK
RAI4-0598,RISK-REF-0176,f2d0316e03f6d047c853f1e5eebd29bef9b19679e31aaaf13ad4fe87a9a07e5c,RAI3-A-SYS-04,0.614964,0.461223,0.036845,0.027634,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0599,RISK-REF-0177,1b910f0925e0253ffd1abee7afbaadcc8bd8414ad81c61c4da0e3bd16595e60f,RAI3-A-SYS-01,0.589795,0.442347,0.017718,0.013289,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0600,RISK-REF-0178,dae9e012668117c4c487b0dc7dc2b1df6b96a87b558e7c80b026c95be3b31750,RAI3-A-SYS-05,0.650252,0.487689,0.035883,0.026912,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0601,RISK-REF-0179,a43aa684e26803adae1892705cd3bbfa7f4dd3150ff28d1301afae3eedf1bafc,RAI3-G-INT-09,0.527542,0.605656,0.03842,0.168259,0,"[""RAI3-G-INT-09""]",[],needs_taxonomy_decision,RULE_SEMANTIC_DISAGREEMENT
RAI4-0602,RISK-REF-0180,731e61ee29c8560d00cbf2cc096cf202afe5d37310575f5abf442f6097de3127,RAI3-A-SYS-01,0.614367,0.460775,0.021934,0.01645,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0603,RISK-REF-0181,54233899d7207f61b39a0411aea16b1002b77cfbed9c5c5c48ea7bbd57bf8a42,RAI3-G-SYS-02,0.605875,0.454406,0.012072,0.009054,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0604,RISK-REF-0182,074a67bd759dbbe46141b5dd9d55a5b86595d9a2bdbbd22f4ec8749f9b671024,RAI3-A-SYS-04,0.626473,0.469855,0.013106,0.009829,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0605,RISK-REF-0183,17a6e51e0653ef8d70d2d24790f9956897a37fe289e0cc8dcf3e689d72e16659,RAI3-A-SYS-06,0.733481,0.710111,0.076616,0.217462,3,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0606,RISK-REF-0184,04097a5508396c18705bb2ac97903d9a8531e4c5c717661aa750ec9251ac3df0,RAI3-A-SYS-03,0.592882,0.444661,0.02261,0.016957,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0607,RISK-REF-0185,bfc687331e55138db00bb2d21cea037628c2169dc85d56176dded3832c56d035,RAI3-G-INT-10,0.575238,0.431429,0.011827,0.008871,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0608,RISK-REF-0186,6e09368eba4e00bc6a66cb8a54426b535793f771d9271b62bdc25dd9afe68f5d,RAI3-G-INT-09,0.549278,0.411959,0.008838,0.006629,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0609,RISK-REF-0187,d5dd9e605b30135393ac4e679dc273b2bf5bac2e9bd32411abdbd951f2e9405f,RAI3-G-INT-09,0.61841,0.693807,0.048699,0.266525,2,"[""RAI3-G-INT-09""]",[],algorithm_proposed,
RAI4-0610,RISK-REF-0188,b95c16d0b462534fad7c0f2ed1033acf078e1e5db02798ccf95e8557f485f098,RAI3-A-SYS-02,0.562334,0.421751,0.002364,0.001773,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0611,RISK-REF-0189,cccf3dd0ce5aa4181e7db2559087f28b8089b45c04b6f5087f8a54e86b39eb79,RAI3-G-INT-10,0.579984,0.434988,0.023224,0.017418,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0612,RISK-REF-0190,3dd1c65467eb2ec8d0b1f784013f0e94cdfac286a5bdc2b689b27e11d1703ab3,RAI3-G-INT-10,0.583758,0.437818,0.002294,0.00172,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0613,RISK-REF-0191,5dcdfe69081e9fb18d7b680f4e28d127a69047ea7bd441a58dcef8f763eb7ca7,RAI3-G-INT-10,0.638224,0.478668,0.07722,0.057915,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0614,RISK-REF-0192,249999ad08841a71b2bb2083e3bad562768b9510714d4fc2506084f6458a67ba,RAI3-G-INT-10,0.589796,0.442347,0.023747,0.01781,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0615,RISK-REF-0193,865c99cfd0ea1a2a5fc37cf0500e345ebe0308779575c015061b937f06f4c7c4,RAI3-G-INT-09,0.6111,0.688325,0.06762,0.280715,3,"[""RAI3-G-INT-09""]","[""GOVERNANCE_AUDIT_REGULATION""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-0616,RISK-REF-0194,aa7c2270561fa97c247d30cef47f1fcb56a962352a24223f71c9ff741f69cc0b,RAI3-G-INT-09,0.550734,0.623051,0.020907,0.225681,2,"[""RAI3-G-INT-09""]",[],needs_taxonomy_decision,LOW_MARGIN
RAI4-0617,RISK-REF-0195,a7427752e1c9ea831d50f80985461e36b4dfce2148389b0042349263a4cf32c5,RAI3-G-INT-09,0.625644,0.699233,0.067705,0.280778,2,"[""RAI3-G-INT-09""]",[],algorithm_proposed,
RAI4-0618,RISK-REF-0196,4e418543201b9d3e8ce27757ed39dd4d2a23a9dcfdf37beb14c12ed34e135bf1,RAI3-G-INT-08,0.614831,0.671124,0.039773,0.23983,2,"[""RAI3-G-INT-08""]",[],algorithm_proposed,
RAI4-0619,RISK-REF-0197,9e4d64911164c7083733f77640add63d33efc32f153bee2f312951d57ffae73d,RAI3-G-INT-11,0.641776,0.481332,0.002066,0.00155,0,[],"[""DEPENDENCY_MANIPULATION""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-0620,RISK-REF-0198,50d13bf41ff0602495b9c2ba4f964530a10f5da90962ac8d02c816e47ca8c2d9,RAI3-G-INT-08,0.57948,0.43461,0.023221,0.017416,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0621,RISK-REF-0199,56b0075660d385b8da76348a9858572233ad810e2a1a8e343545f2a950991bb0,RAI3-G-INT-08,0.562221,0.421666,0.020826,0.015619,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0622,RISK-REF-0200,0029bb624589e59540819f2b76d3ff7c306ecb677f24e6a06d6bbe6b68feefc6,RAI3-G-INT-08,0.609986,0.45749,0.004639,0.003479,0,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0623,RISK-REF-0201,6106bf76cdc139c0d743be913b8c22a6865e5e4a348e3499b0d322345cea44b8,RAI3-G-INT-08,0.562117,0.421588,0.011124,0.008343,0,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0624,RISK-REF-0202,b3eae1fea54c63df9377188e62f5455f29d3cdf2cc9498fd53e482248bd143c8,RAI3-A-SYS-03,0.593761,0.605321,0.005769,0.144724,0,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0625,RISK-REF-0203,4e02026e03d3429b95c66355603bb8eff17904efaabaf194ae582ecba40c6bc1,RAI3-G-SYS-08,0.569074,0.426805,0.014789,0.011092,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0626,RISK-REF-0204,4b07e85299095f25b6caad34cc573c44dc436d500dd7680560f935ea714dfe01,RAI3-G-INT-05,0.577477,0.433108,0.002371,0.001778,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0627,RISK-REF-0205,37ddbe5b6a37c62499da63fc21ff0586b9091a46a9b5ebc69c9071638041531d,RAI3-G-INT-02,0.604112,0.683084,0.001475,0.228894,2,"[""RAI3-G-INT-02""]","[""DEPENDENCY_MANIPULATION""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-0628,RISK-REF-0206,a1d7690c0ad21bab66542ef42d02a27b31603aa6c250d9b0d42f695bf9aafea5,RAI3-G-INT-08,0.650658,0.717994,0.026678,0.209991,2,"[""RAI3-G-INT-08""]",[],needs_taxonomy_decision,RULE_SEMANTIC_DISAGREEMENT
RAI4-0629,RISK-REF-0207,283c51b5e629d1cbe35e44a60f331c6d9b59aa29fd1d9691592e3d528404f3aa,RAI3-G-INT-11,0.5426,0.40695,0.016939,0.012704,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0630,RISK-REF-0208,e638779e91fc9cad455e60b895f6a6f182da4b4adda5aed4a0b5d351f7c612c8,RAI3-G-INT-08,0.608334,0.666251,0.047308,0.245481,2,"[""RAI3-G-INT-08""]",[],algorithm_proposed,
RAI4-0631,RISK-REF-0209,d903b072787b566072615cbfa6c2a5d25b3240e7529a225d928dd4732e2a5220,RAI3-G-INT-07,0.594252,0.655689,0.009416,0.180402,0,"[""RAI3-G-INT-07""]",[],needs_taxonomy_decision,RULE_SEMANTIC_DISAGREEMENT
RAI4-0632,RISK-REF-0210,37b0de771131b2c6e1388da2ca5e7d87004f6403d320750b6a50e4865f8c175c,RAI3-G-INT-09,0.645574,0.73418,0.060207,0.295155,3,"[""RAI3-G-INT-09""]",[],algorithm_proposed,
RAI4-0633,RISK-REF-0211,ee20b59baa82cd09e1937e5ee458ca29150c1b236db1cfc8290dabe7d1e0e5e4,RAI3-A-SYS-01,0.568501,0.426376,0.006892,0.005169,1,[],"[""DELIBERATE_DISINFORMATION""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-0634,RISK-REF-0212,752ad12c7f1e682d059fb0faa774852c635c2288f0bf4ea3960573106f9cce1f,RAI3-G-INT-08,0.589611,0.442208,0.013477,0.010108,0,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0635,RISK-REF-0213,22860ce5587bd6807650152d1a9bae6c8ddaf4b6d90ef6a948ecbad266b95e00,RAI3-G-SYS-03,0.562122,0.421592,0.006916,0.005187,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0636,RISK-REF-0214,952cb232243fb6d1c24001cf0cd20b76868a3faf0bd71f3e4bd825b72f282aec,RAI3-G-INT-04,0.588281,0.651211,0.014547,0.191215,0,"[""RAI3-G-INT-04""]",[],needs_taxonomy_decision,RULE_SEMANTIC_DISAGREEMENT
RAI4-0637,RISK-REF-0215,9abb2e8c1c4c1d2c15de4865851b68dbaf6f4b6e692edd80e6cef4cefa6deb8d,RAI3-G-SYS-03,0.615145,0.461359,0.011578,0.008684,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0638,RISK-REF-0217,bb594c1625766170930d82648b1485c157539e6e7f100ba2b79cf9d0a97a310d,RAI3-G-INT-08,0.635622,0.476716,0.044199,0.033149,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0639,RISK-REF-0218,3e52607748dd9dd136382dd18b6f203e3d949554c6a6a61be83140d54e7401cc,RAI3-G-SYS-08,0.560529,0.420397,0.003296,0.002472,0,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0640,RISK-REF-0219,44a20c07634e3fa835eb32d1785df7b5b702b5f4bc66d6cae1e4cb126e773191,RAI3-G-INT-10,0.570348,0.427761,0.011409,0.008556,2,[],"[""PHYSICAL_OUTSIDE_LOCK""]",needs_taxonomy_decision,PHYSICAL_OUTSIDE_LOCK
RAI4-0641,RISK-REF-0220,d0071a2b6e72efb8ed294be1a828193cdebb8d9860f684a551c2b7015d91b4ef,RAI3-G-INT-02,0.656918,0.492688,0.018611,0.013958,3,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0642,RISK-REF-0221,ff62fd4381eda0c44b773ff539adc87c5ea03acf6a945abcc7dd0bddb66d9131,RAI3-G-INT-01,0.626665,0.469999,0.005961,0.004471,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0643,RISK-REF-0222,6627d5e108175592bfc279dc7cd565b62dc31cd89b76cbf0c608f43cd53fe5d5,RAI3-G-INT-10,0.626091,0.469569,0.03561,0.026708,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0644,RISK-REF-0223,fe5b4d2e02d6dc80b8974ec10993cf075e231252f14a12dce1bebfaafc256647,RAI3-G-INT-09,0.559683,0.419763,0.022197,0.016647,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0645,RISK-REF-0224,a7a40339e57c9e24328d66e148dde19c5ae48befbc5425fa3656d0fe3f17f894,RAI3-G-INT-09,0.592933,0.6747,0.034931,0.119339,2,"[""RAI3-G-INT-09""]",[],needs_taxonomy_decision,LOW_MARGIN
RAI4-0646,RISK-REF-0225,d94bcdff6aba84d4d5e494a229b4df7bcf1d3dddb1d0893da55997838aa2c6ea,RAI3-G-INT-09,0.586362,0.649772,0.000193,0.209856,1,"[""RAI3-G-INT-09""]",[],needs_taxonomy_decision,RULE_SEMANTIC_DISAGREEMENT
RAI4-0647,RISK-REF-0226,6434ab611025c3777083d85ec17ea153e49b61ca5d5945a5a4ec24882a68c47b,RAI3-G-INT-10,0.558093,0.41857,0.003422,0.002567,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0648,RISK-REF-0227,beb732ffb187c3a107d1daad643ebe8f61f10d1aecee273d2c7092536118fced,RAI3-G-INT-11,0.531932,0.398949,0.010427,0.00782,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0649,RISK-REF-0228,fe88189f01ccc5f6979c3d9e7627dd1cc42bae7bf79d6233f1b2b8709e2109b8,RAI3-A-SYS-03,0.533027,0.55977,0.019467,0.122863,0,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0650,RISK-REF-0229,0363d658a0209c32d8d21a4e868a6483fc5a8313d911b36e6e411f890a42fce1,RAI3-G-INT-10,0.562234,0.421675,0.005527,0.004145,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0651,RISK-REF-0230,8f48a31287c59503ea75f296d70db48a81b58eb1c36e60cc10170e761361d584,RAI3-G-INT-10,0.58491,0.438683,0.031027,0.02327,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0652,RISK-REF-0231,0a55fdebf34bb25219038c5699278f5ad1fd6d322f8778a650cd695905a9ef5d,RAI3-G-INT-06,0.568711,0.426533,0.00225,0.001688,0,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0653,RISK-REF-0232,27c8d059c80d030834ede4f3bf11fbd33f2f1f95f84aeff7eb99c186090ed642,RAI3-G-INT-02,0.579278,0.434458,0.007885,0.005914,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0654,RISK-REF-0233,2c8ac0c511186051baf54a4b3b645479e1bf9c20ba77e1923f155a0d614040db,RAI3-A-SYS-03,0.547279,0.570459,0.011915,0.168936,0,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0655,RISK-REF-0234,a1a7f3d42e93237350a47bcc22592960eb0999a9517494b3ca55d87726b3e586,RAI3-G-INT-06,0.624618,0.468464,0.022921,0.01719,2,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0656,RISK-REF-0235,a9f155b536632390121eb30d8f10b7a53f4a7bc84b48e15aa397bf9f91cdaf88,RAI3-G-INT-10,0.594339,0.445754,0.019937,0.014953,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0657,RISK-REF-0236,22a12b9ae20620177700352fd7ed9d47cf60600a2e945525b6282c87a5391d7b,RAI3-G-INT-06,0.606241,0.704681,0.016932,0.262699,1,"[""RAI3-G-INT-06""]",[],needs_taxonomy_decision,LOW_MARGIN
RAI4-0658,RISK-REF-0237,5190e314b678cc66447e569fa6fa536a180477a5f4bc8f8d8c8d79338a2f4ddd,RAI3-G-INT-10,0.633096,0.474822,0.010078,0.007559,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0659,RISK-REF-0238,5e9660587d8ec2b6316ef6d913294dc61109660b74b809ccbfce225a6ff625b3,RAI3-G-SYS-03,0.595767,0.446825,0.022432,0.016824,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0660,RISK-REF-0239,f3420ce35e506b57d8876283c5556743ade4849f673798e5c29eee1f98f35ef6,RAI3-G-SYS-01,0.540783,0.405587,0.006446,0.004834,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0661,RISK-REF-0240,c1b081bbe29bf5ba86fc01e4ac5a1a8555be2ad853971ed866799a1dd19ff005,RAI3-A-SYS-03,0.578481,0.433861,0.004562,0.003421,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0662,RISK-REF-0241,ce4c49059c0f17f10cea9bfbbb3b41aff245ef723871e51d53129506584dc165,RAI3-G-INT-09,0.669729,0.732297,0.087423,0.295567,3,"[""RAI3-G-INT-09""]",[],algorithm_proposed,
RAI4-0663,RISK-REF-0242,40f2c5cea44c2137a28eb3d1db9437e57020ad96573b01960c8f4d54bf2ebdc8,RAI3-G-INT-08,0.63431,0.685732,0.010301,0.217726,1,"[""RAI3-G-INT-08""]",[],needs_taxonomy_decision,LOW_MARGIN
RAI4-0664,RISK-REF-0243,48cd6c6879dc04d24d2546f531aabfec1721f2c594efa1abd033d7e427d4eb02,RAI3-G-INT-09,0.592976,0.654732,0.053371,0.250028,2,"[""RAI3-G-INT-09""]",[],algorithm_proposed,
RAI4-0665,RISK-REF-0244,897ee130161c627ccfee03a2400de967cc125ae86406d88d17d3b80a23c8399b,RAI3-G-INT-02,0.66892,0.73169,0.097678,0.303259,3,"[""RAI3-G-INT-02""]",[],algorithm_proposed,
RAI4-0666,RISK-REF-0245,0f8f9d1b2fe7bb959bc0fc2d565f828718b1c08251d59c745c2bc796486219d8,RAI3-A-SYS-03,0.58954,0.602155,0.01539,0.142435,0,[],"[""GOVERNANCE_AUDIT_REGULATION""]",needs_taxonomy_decision,GAP_SENTINEL
RAI4-0667,RISK-REF-0246,9d764bcdc8bee62b28ec7abf3bf79337756982c16df810c2fa02bce8c98e4c58,RAI3-G-SYS-03,0.627629,0.470722,0.017458,0.013094,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0668,RISK-REF-0247,6c24dac887f1ac92861948f4241f91f4e9cf2251bc7c9ab2c8a55faf5b792649,RAI3-G-INT-08,0.56922,0.426915,0.013874,0.010406,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0669,RISK-REF-0248,6bf3738444c7935b104cf8d7b0df849c6834c2c3cbe85687c89e1faa4719b5b6,RAI3-G-INT-08,0.5358,0.40185,0.017432,0.013074,1,[],[],needs_taxonomy_decision,NO_VALID_L3
RAI4-0670,RISK-REF-0249,65987859819409b90a023dd36e1566714f88b14fd61d6066814b71184bb06a48,RAI3-G-INT-04,0.642646,0.481985,0.016049,0.012037,2,[],[],needs_taxonomy_decision,NO_VALID_L3
