l4_id,source_system,source_snapshot_id,source_id,relationship,canonical_source_id,match_basis,approved,approved_by,approved_at
RAI4-0186,physical_182,physical-20260721,PHYSBENCH-REF-0007,exact_id,PHYSBENCH-REF-0007,identical source ID,True,physical_taxonomy_gold,2026-07-21
RAI4-0191,physical_182,physical-20260721,PHYSBENCH-REF-0012,exact_id,PHYSBENCH-REF-0012,identical source ID,True,physical_taxonomy_gold,2026-07-21
RAI4-0211,physical_182,physical-20260721,PHYSBENCH-REF-0032,exact_id,PHYSBENCH-REF-0032,identical source ID,True,physical_taxonomy_gold,2026-07-21
RAI4-0214,physical_182,physical-20260721,PHYSBENCH-REF-0035,exact_id,PHYSBENCH-REF-0035,identical source ID,True,physical_taxonomy_gold,2026-07-21
RAI4-0218,physical_182,physical-20260721,PHYSBENCH-REF-0039,exact_id,PHYSBENCH-REF-0039,identical source ID,True,physical_taxonomy_gold,2026-07-21
RAI4-0224,physical_182,physical-20260721,PHYSBENCH-REF-0045,exact_id,PHYSBENCH-REF-0045,identical source ID,True,physical_taxonomy_gold,2026-07-21
RAI4-0227,physical_182,physical-20260721,PHYSBENCH-REF-0048,exact_id,PHYSBENCH-REF-0048,identical source ID,True,physical_taxonomy_gold,2026-07-21
RAI4-0229,physical_182,physical-20260721,PHYSBENCH-REF-0050,exact_id,PHYSBENCH-REF-0050,identical source ID,True,physical_taxonomy_gold,2026-07-21
RAI4-0231,physical_182,physical-20260721,PHYSBENCH-REF-0052,exact_id,PHYSBENCH-REF-0052,identical source ID,True,physical_taxonomy_gold,2026-07-21
RAI4-0233,physical_182,physical-20260721,PHYSBENCH-REF-0054,exact_id,PHYSBENCH-REF-0054,identical source ID,True,physical_taxonomy_gold,2026-07-21
RAI4-0236,physical_182,physical-20260721,PHYSBENCH-REF-0057,exact_id,PHYSBENCH-REF-0057,identical source ID,True,physical_taxonomy_gold,2026-07-21
